+-----------+----------------------------------------------------------------------+--------+------+
|  IMDb_id  |                                Title                                 | Rating | Year |
| tt0290988 | Trailer Park Boys                                                    | 8.6    | 2001 |
| tt4158110 | Mr. Robot                                                            | 8.6    | 2015 |
| tt0475296 | Hiroshima                                                            | 7.8    | 2005 |
| tt1690953 | Despicable Me 2                                                      | 7.3    | 2013 |
| tt2908446 | Insurgent                                                            | 6.2    | 2015 |
| tt0114728 | Trinity and Beyond: The Atomic Bomb Movie                            | 7.9    | 1995 |
| tt1964418 | Tomorrowland                                                         | 6.4    | 2015 |
| tt2126355 | San Andreas                                                          | 6.0    | 2015 |
| tt0369610 | Jurassic World                                                       | 6.9    | 2015 |
| tt1628033 | Top Gear                                                             | 8.7    | 2002 |
| tt0211915 | Le fabuleux destin d'Amélie Poulain                                  | 8.3    | 2001 |
| tt0472043 | Apocalypto                                                           | 7.8    | 2006 |
| tt3659388 | The Martian                                                          | 8.0    | 2015 |
| tt1340138 | Terminator Genisys                                                   | 6.3    | 2015 |
| tt0396652 | Ice Princess                                                         | 6.0    | 2005 |
| tt0370263 | AVP: Alien vs. Predator                                              | 5.6    | 2004 |
| tt2243973 | Hannibal                                                             | 8.5    | 2013 |
| tt2356777 | True Detective                                                       | 8.9    | 2014 |
| tt0758730 | AVPR: Aliens vs Predator - Requiem                                   | 4.6    | 2007 |
| tt2379713 | Spectre                                                              | 6.8    | 2015 |
| tt2096673 | Inside Out                                                           | 8.2    | 2015 |
| tt1355683 | Black Mass                                                           | 6.9    | 2015 |
| tt2395695 | Cosmos: A Spacetime Odyssey                                          | 9.3    | 2014 |
| tt0949731 | The Happening                                                        | 5.0    | 2008 |
| tt2911666 | John Wick                                                            | 7.4    | 2014 |
| tt2293640 | Minions                                                              | 6.4    | 2015 |
| tt0087538 | The Karate Kid                                                       | 7.3    | 1984 |
| tt2935476 | Far from the Madding Crowd                                           | 7.1    | 2015 |
| tt0120570 | From the Earth to the Moon                                           | 8.6    | 1998 |
| tt1951266 | The Hunger Games: Mockingjay - Part 2                                | 6.5    | 2015 |
| tt2872718 | Nightcrawler                                                         | 7.8    | 2014 |
| tt0064757 | On Her Majesty's Secret Service                                      | 6.8    | 1969 |
| tt2357547 | Jessica Jones                                                        | 7.9    | 2015 |
| tt3397884 | Sicario                                                              | 7.6    | 2015 |
| tt2719848 | Everest                                                              | 7.1    | 2015 |
| tt0120863 | The Thin Red Line                                                    | 7.6    | 1998 |
| tt0120484 | The Waterboy                                                         | 6.1    | 1998 |
| tt0099685 | Goodfellas                                                           | 8.7    | 1990 |
| tt0074119 | All the President's Men                                              | 7.9    | 1976 |
| tt2488496 | Star Wars: Episode VII - The Force Awakens                           | 7.8    | 2015 |
| tt0085959 | The Meaning of Life                                                  | 7.5    | 1983 |
| tt2614684 | '71                                                                  | 7.2    | 2014 |
| tt0970179 | Hugo                                                                 | 7.5    | 2011 |
| tt0369339 | Collateral                                                           | 7.5    | 2004 |
| tt3460252 | The Hateful Eight                                                    | 7.8    | 2015 |
| tt1663202 | The Revenant                                                         | 8.0    | 2015 |
| tt0257756 | High Crimes                                                          | 6.3    | 2002 |
| tt1870425 | Mac & Devin Go to High School                                        | 4.3    | 2012 |
| tt0144084 | American Psycho                                                      | 7.6    | 2000 |
| tt0096874 | Back to the Future Part II                                           | 7.8    | 1989 |
| tt0359950 | The Secret Life of Walter Mitty                                      | 7.3    | 2013 |
| tt0409459 | Watchmen                                                             | 7.6    | 2009 |
| tt2937898 | A Most Violent Year                                                  | 7.0    | 2014 |
| tt2229499 | Don Jon                                                              | 6.5    | 2013 |
| tt2042568 | Inside Llewyn Davis                                                  | 7.4    | 2013 |
| tt1431045 | Deadpool                                                             | 8.0    | 2016 |
| tt4046784 | Maze Runner: The Scorch Trials                                       | 6.3    | 2015 |
| tt0059578 | Per qualche dollaro in più                                           | 8.2    | 1965 |
| tt0208092 | Snatch                                                               | 8.3    | 2000 |
| tt0114814 | The Usual Suspects                                                   | 8.5    | 1995 |
| tt1596363 | The Big Short                                                        | 7.8    | 2015 |
| tt0050083 | 12 Angry Men                                                         | 9.0    | 1957 |
| tt0064115 | Butch Cassidy and the Sundance Kid                                   | 8.0    | 1969 |
| tt1028532 | Hachi: A Dog's Tale                                                  | 8.1    | 2009 |
| tt1474684 | Luther                                                               | 8.4    | 2010 |
| tt2679042 | Hitman: Agent 47                                                     | 5.7    | 2015 |
| tt0430357 | Miami Vice                                                           | 6.0    | 2006 |
| tt1229822 | Jane Eyre                                                            | 7.3    | 2011 |
| tt0988595 | 27 Dresses                                                           | 6.1    | 2008 |
| tt0058461 | Per un pugno di dollari                                              | 7.9    | 1964 |
| tt3682448 | Bridge of Spies                                                      | 7.6    | 2015 |
| tt1895587 | Spotlight                                                            | 8.1    | 2015 |
| tt0338526 | Van Helsing                                                          | 6.0    | 2004 |
| tt0421715 | The Curious Case of Benjamin Button                                  | 7.8    | 2008 |
| tt0465494 | Hitman                                                               | 6.2    | 2007 |
| tt1284575 | Bad Teacher                                                          | 5.6    | 2011 |
| tt0057012 | Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb | 8.4    | 1964 |
| tt1586752 | Machine Gun Preacher                                                 | 6.7    | 2011 |
| tt0066769 | The Andromeda Strain                                                 | 7.2    | 1971 |
| tt0050825 | Paths of Glory                                                       | 8.4    | 1957 |
| tt1365050 | Beasts of No Nation                                                  | 7.7    | 2015 |
| tt0877057 | Death Note: Desu nôto                                                | 9.0    | 2006 |
| tt0449467 | Babel                                                                | 7.5    | 2006 |
| tt0209144 | Memento                                                              | 8.4    | 2000 |
| tt1441953 | Testament of Youth                                                   | 7.2    | 2014 |
| tt3498820 | Captain America: Civil War                                           | 7.8    | 2016 |
| tt1924394 | The Angels' Share                                                    | 7.0    | 2012 |
| tt0250258 | Das Experiment                                                       | 7.7    | 2001 |
| tt4172430 | 13 Hours                                                             | 7.3    | 2016 |
| tt1673434 | The Twilight Saga: Breaking Dawn - Part 2                            | 5.5    | 2012 |
| tt0968264 | The Conspirator                                                      | 6.9    | 2010 |
| tt1390411 | In the Heart of the Sea                                              | 6.9    | 2015 |
| tt1099212 | Twilight                                                             | 5.3    | 2008 |
| tt1259571 | The Twilight Saga: New Moon                                          | 4.7    | 2009 |
| tt2741602 | The Blacklist                                                        | 8.0    | 2013 |
| tt1179933 | 10 Cloverfield Lane                                                  | 7.2    | 2016 |
| tt1325004 | The Twilight Saga: Eclipse                                           | 5.0    | 2010 |
| tt1324999 | The Twilight Saga: Breaking Dawn - Part 1                            | 4.9    | 2011 |
| tt3300542 | London Has Fallen                                                    | 5.9    | 2016 |
| tt0075784 | A Bridge Too Far                                                     | 7.4    | 1977 |
| tt0382628 | Dark Water                                                           | 5.6    | 2005 |
| tt1712261 | Triple 9                                                             | 6.3    | 2016 |
| tt0071075 | The World at War                                                     | 9.2    | 1973 |
| tt3385516 | X-Men: Apocalypse                                                    | 6.9    | 2016 |
| tt2057392 | Eye in the Sky                                                       | 7.3    | 2015 |
| tt2975590 | Batman v Superman: Dawn of Justice                                   | 6.4    | 2016 |
| tt2980516 | The Theory of Everything                                             | 7.7    | 2014 |
| tt0052618 | Ben-Hur                                                              | 8.1    | 1959 |
| tt0462590 | Step Up                                                              | 6.5    | 2006 |
| tt0034583 | Casablanca                                                           | 8.5    | 1942 |
| tt0844457 | Nordwand                                                             | 7.4    | 2008 |
| tt0059742 | The Sound of Music                                                   | 8.1    | 1965 |
| tt0064072 | Battle of Britain                                                    | 6.9    | 1969 |
| tt0054953 | The Guns of Navarone                                                 | 7.5    | 1961 |
| tt0108211 | Stalingrad                                                           | 7.5    | 1993 |
| tt3587396 | Only the Dead                                                        | 7.6    | 2015 |
| tt1403981 | Remember Me                                                          | 7.1    | 2010 |
| tt3553442 | Whiskey Tango Foxtrot                                                | 6.6    | 2016 |
| tt1235099 | Lie to Me                                                            | 8.0    | 2009 |
| tt0054331 | Spartacus                                                            | 7.9    | 1960 |
| tt2452386 | The Fundamentals of Caring                                           | 7.3    | 2016 |
| tt1440292 | Submarine                                                            | 7.3    | 2010 |
| tt0379557 | Touching the Void                                                    | 8.0    | 2003 |
| tt0443465 | Before We Go                                                         | 6.8    | 2014 |
| tt1023481 | Step Up 2: The Streets                                               | 6.2    | 2008 |
| tt2639254 | A Little Chaos                                                       | 6.4    | 2014 |
| tt0981227 | Nick and Norah's Infinite Playlist                                   | 6.6    | 2008 |
| tt1714206 | The Spectacular Now                                                  | 7.1    | 2013 |
| tt2322441 | Fifty Shades of Grey                                                 | 4.1    | 2015 |
| tt0486655 | Stardust                                                             | 7.6    | 2007 |
| tt1306980 | 50/50                                                                | 7.6    | 2011 |
| tt1486834 | The F Word                                                           | 6.8    | 2013 |
| tt1980929 | Begin Again                                                          | 7.4    | 2013 |
| tt4196776 | Jason Bourne                                                         | 6.6    | 2016 |
| tt1386697 | Suicide Squad                                                        | 5.9    | 2016 |
| tt2674426 | Me Before You                                                        | 7.4    | 2016 |
| tt1563738 | One Day                                                              | 7.0    | 2011 |
| tt0455944 | The Equalizer                                                        | 7.2    | 2014 |
| tt1193631 | Step Up 3D                                                           | 6.1    | 2010 |
| tt0322589 | Honey                                                                | 5.3    | 2003 |
| tt2660888 | Star Trek Beyond                                                     | 7.0    | 2016 |
| tt2404435 | The Magnificent Seven                                                | 6.8    | 2016 |
| tt0803096 | Warcraft                                                             | 6.7    | 2016 |
| tt3322314 | Luke Cage                                                            | 7.3    | 2016 |
| tt3922798 | The Siege of Jadotville                                              | 7.2    | 2016 |
| tt0073486 | One Flew Over the Cuckoo's Nest                                      | 8.7    | 1975 |
| tt0033467 | Citizen Kane                                                         | 8.3    | 1941 |
| tt4574334 | Stranger Things                                                      | 8.7    | 2016 |
| tt1211837 | Doctor Strange                                                       | 7.5    | 2016 |
| tt1127896 | Taking Woodstock                                                     | 6.7    | 2009 |
| tt4193394 | Indignation                                                          | 6.7    | 2016 |
| tt2543164 | Arrival                                                              | 7.9    | 2016 |
| tt2005151 | War Dogs                                                             | 7.1    | 2016 |
| tt1800741 | Step Up Revolution                                                   | 6.4    | 2012 |
| tt0066473 | Tora! Tora! Tora!                                                    | 7.5    | 1970 |
| tt3110958 | Now You See Me 2                                                     | 6.4    | 2016 |
| tt0423977 | Charlie Bartlett                                                     | 6.9    | 2007 |
| tt1083452 | Eddie the Eagle                                                      | 7.3    | 2015 |
| tt0293662 | The Transporter                                                      | 6.8    | 2002 |
| tt1628841 | Independence Day: Resurgence                                         | 5.2    | 2016 |
| tt1398426 | Straight Outta Compton                                               | 7.8    | 2015 |
| tt0298203 | 8 Mile                                                               | 7.1    | 2002 |
| tt2241351 | Money Monster                                                        | 6.5    | 2016 |
| tt3748528 | Rogue One                                                            | 7.8    | 2016 |
| tt4897822 | Where to Invade Next                                                 | 7.5    | 2015 |
| tt2140479 | The Accountant                                                       | 7.3    | 2016 |
| tt3501428 | Katy Perry: The Prismatic World Tour                                 | 7.4    | 2015 |
| tt0120735 | Lock, Stock and Two Smoking Barrels                                  | 8.2    | 1998 |
| tt5297750 | Taylor Swift: The 1989 World Tour Live                               | 8.8    | 2015 |
| tt1860357 | Deepwater Horizon                                                    | 7.1    | 2016 |
| tt3062096 | Inferno                                                              | 6.2    | 2016 |
| tt1181791 | Black Death                                                          | 6.4    | 2010 |
| tt2513074 | Billy Lynn's Long Halftime Walk                                      | 6.2    | 2016 |
| tt3263904 | Sully                                                                | 7.4    | 2016 |
| tt2119532 | Hacksaw Ridge                                                        | 8.1    | 2016 |
| tt3631112 | The Girl on the Train                                                | 6.5    | 2016 |
| tt0053125 | North by Northwest                                                   | 8.3    | 1959 |
| tt4550098 | Nocturnal Animals                                                    | 7.5    | 2016 |
| tt0104257 | A Few Good Men                                                       | 7.7    | 1992 |
| tt1809398 | Unbroken                                                             | 7.2    | 2014 |
| tt0422720 | Marie Antoinette                                                     | 6.5    | 2006 |
| tt1855199 | End of Watch                                                         | 7.6    | 2012 |
| tt1266029 | Nowhere Boy                                                          | 7.1    | 2009 |
| tt0837106 | Arn: Tempelriddaren                                                  | 6.6    | 2007 |
| tt1131729 | The Boat That Rocked                                                 | 7.3    | 2009 |
| tt1355644 | Passengers                                                           | 7.0    | 2016 |
| tt4572514 | Patriots Day                                                         | 7.3    | 2016 |
| tt5296406 | Designated Survivor                                                  | 7.5    | 2016 |
| tt1392307 | Arn                                                                  | 7.3    | 2010 |
| tt0446687 | Driving Lessons                                                      | 6.6    | 2006 |
| tt2094766 | Assassin's Creed                                                     | 5.6    | 2016 |
| tt3316948 | American Ultra                                                       | 6.1    | 2015 |
| tt0113568 | Kôkaku Kidôtai                                                       | 7.9    | 1995 |
| tt1837492 | 13 Reasons Why                                                       | 7.5    | 2017 |
| tt0950739 | Arn: Riket vid vägens slut                                           | 6.6    | 2008 |
| tt4034228 | Manchester by the Sea                                                | 7.8    | 2016 |
| tt3640424 | Allied                                                               | 7.1    | 2016 |
| tt2024432 | Identity Thief                                                       | 5.7    | 2013 |
| tt0065214 | The Wild Bunch                                                       | 7.9    | 1969 |
| tt4630562 | The Fate of the Furious                                              | 6.6    | 2017 |
| tt3896198 | Guardians of the Galaxy Vol. 2                                       | 7.6    | 2017 |
| tt3731562 | Kong: Skull Island                                                   | 6.6    | 2017 |
| tt3315342 | Logan                                                                | 8.1    | 2017 |
| tt0076666 | Saturday Night Fever                                                 | 6.8    | 1977 |
| tt0146882 | High Fidelity                                                        | 7.4    | 2000 |
| tt2582576 | Sand Castle                                                          | 6.3    | 2017 |
| tt4190530 | Anthropoid                                                           | 7.2    | 2016 |
| tt1124037 | Free State of Jones                                                  | 6.9    | 2016 |
| tt0326905 | The Great Raid                                                       | 6.6    | 2005 |
| tt1790809 | Pirates of the Caribbean: Dead Men Tell No Tales                     | 6.5    | 2017 |
| tt0454824 | Flyboys                                                              | 6.5    | 2006 |
| tt2034800 | The Great Wall                                                       | 5.9    | 2016 |
| tt2763304 | T2 Trainspotting                                                     | 7.2    | 2017 |
| tt0361596 | Fahrenheit 9/11                                                      | 7.5    | 2004 |
| tt3799694 | The Nice Guys                                                        | 7.3    | 2016 |
| tt3393786 | Jack Reacher: Never Go Back                                          | 6.1    | 2016 |
| tt0119173 | G.I. Jane                                                            | 6.0    | 1997 |
| tt1711425 | 21 & Over                                                            | 5.8    | 2013 |
| tt0091763 | Platoon                                                              | 8.1    | 1986 |
| tt1636826 | Project X                                                            | 6.6    | 2012 |
| tt4425200 | John Wick: Chapter 2                                                 | 7.4    | 2017 |
| tt0181875 | Almost Famous                                                        | 7.9    | 2000 |
| tt1447972 | StreetDance 3D                                                       | 5.8    | 2010 |
| tt4758646 | War Machine                                                          | 6.0    | 2017 |
| tt1219827 | Ghost in the Shell                                                   | 6.3    | 2017 |
| tt0995832 | Generation Kill                                                      | 8.5    | 2008 |
| tt0310793 | Bowling for Columbine                                                | 8.0    | 2002 |
| tt1571222 | A Dangerous Method                                                   | 6.4    | 2011 |
| tt5013056 | Dunkirk                                                              | 7.8    | 2017 |
| tt0390521 | Super Size Me                                                        | 7.2    | 2004 |
| tt3890160 | Baby Driver                                                          | 7.6    | 2017 |
| tt0070735 | The Sting                                                            | 8.3    | 1973 |
| tt0451279 | Wonder Woman                                                         | 7.4    | 2017 |
| tt2345759 | The Mummy                                                            | 5.4    | 2017 |
| tt1972591 | King Arthur: Legend of the Sword                                     | 6.7    | 2017 |
| tt2250912 | Spider-Man: Homecoming                                               | 7.4    | 2017 |
| tt2725962 | What We Did on Our Holiday                                           | 6.9    | 2014 |
| tt1856101 | Blade Runner 2049                                                    | 8.0    | 2017 |
| tt3783958 | La La Land                                                           | 8.0    | 2016 |
| tt0475784 | Westworld                                                            | 8.6    | 2016 |
| tt2316204 | Alien: Covenant                                                      | 6.4    | 2017 |
| tt1959563 | The Hitman's Bodyguard                                               | 6.9    | 2017 |
| tt2527336 | Star Wars: Episode VIII - The Last Jedi                              | 6.9    | 2017 |
| tt4649466 | Kingsman: The Golden Circle                                          | 6.7    | 2017 |
| tt0104691 | The Last of the Mohicans                                             | 7.7    | 1992 |
| tt3450958 | War for the Planet of the Apes                                       | 7.4    | 2017 |
| tt4555426 | Darkest Hour                                                         | 7.4    | 2017 |
| tt2548396 | The Cloverfield Paradox                                              | 5.5    | 2018 |
| tt4765284 | Pitch Perfect 3                                                      | 5.8    | 2017 |
| tt5027774 | Three Billboards Outside Ebbing, Missouri                            | 8.1    | 2017 |
| tt4698684 | Hunt for the Wilderpeople                                            | 7.8    | 2016 |
| tt2798920 | Annihilation                                                         | 6.8    | 2018 |
| tt2406566 | Atomic Blonde                                                        | 6.7    | 2017 |
| tt1724970 | Beyond Skyline                                                       | 5.3    | 2017 |
| tt3230854 | The Expanse                                                          | 8.5    | 2015 |
| tt2261227 | Altered Carbon                                                       | 7.9    | 2018 |
| tt1877514 | The Vietnam War                                                      | 9.1    | 2017 |
| tt4154756 | Avengers: Infinity War                                               | 8.4    | 2018 |
| tt0134119 | The Talented Mr. Ripley                                              | 7.4    | 1999 |
| tt3501632 | Thor: Ragnarok                                                       | 7.9    | 2017 |
| tt1389072 | Downsizing                                                           | 5.7    | 2017 |
| tt6302160 | Pan-dola                                                             | 6.6    | 2016 |
| tt5618256 | Manhunt                                                              | 8.1    | 2017 |
| tt5290382 | Mindhunter                                                           | 8.6    | 2017 |
| tt0475290 | Hail, Caesar!                                                        | 6.3    | 2016 |
| tt1677720 | Ready Player One                                                     | 7.4    | 2018 |
| tt1878870 | The Edge of Seventeen                                                | 7.3    | 2016 |
| tt6257970 | The End of the F***ing World                                         | 8.1    | 2017 |
| tt1486190 | Tamara Drewe                                                         | 6.2    | 2010 |
| tt7440432 | Quincy                                                               | 7.6    | 2018 |
| tt1365519 | Tomb Raider                                                          | 6.3    | 2018 |
| tt5463162 | Deadpool 2                                                           | 7.7    | 2018 |
| tt2239822 | Valerian and the City of a Thousand Planets                          | 6.4    | 2017 |
| tt1270797 | Venom                                                                | 6.6    | 2018 |
| tt5580146 | Maniac                                                               | 7.7    | 2018 |
| tt4912910 | Mission: Impossible - Fallout                                        | 7.7    | 2018 |
| tt2704998 | Game Night                                                           | 6.9    | 2018 |
| tt1392190 | Mad Max: Fury Road                                                   | 8.1    | 2015 |
| tt6499752 | Upgrade                                                              | 7.5    | 2018 |
| tt7767422 | Sex Education                                                        | 8.4    | 2019 |
| tt0991178 | Battlestar Galactica: Razor                                          | 7.6    | 2007 |
| tt0238784 | Gilmore Girls                                                        | 8.2    | 2000 |
| tt0407362 | Battlestar Galactica                                                 | 8.7    | 2004 |
| tt0314979 | Battlestar Galactica                                                 | 8.5    | 2003 |
| tt0840800 | Battlestar Galactica: The Resistance                                 | 7.8    | 2006 |
| tt1286130 | The Plan                                                             | 6.9    | 2009 |
| tt1338724 | Battlestar Galactica: The Face of the Enemy                          | 7.6    | 2008 |
| tt0348333 | Waiting...                                                           | 6.7    | 2005 |
| tt4139588 | Polar                                                                | 6.3    | 2019 |
| tt1485796 | The Greatest Showman                                                 | 7.5    | 2017 |
| tt7366338 | Chernobyl                                                            | 9.4    | 2019 |
| tt0078966 | The China Syndrome                                                   | 7.4    | 1979 |
| tt0362227 | The Terminal                                                         | 7.4    | 2004 |
| tt8079248 | Yesterday                                                            | 6.8    | 2019 |
| tt4995776 | The Red Sea Diving Resort                                            | 6.6    | 2019 |
| tt4154796 | Avengers: Endgame                                                    | 8.4    | 2019 |
| tt0087332 | Ghostbusters                                                         | 7.8    | 1984 |
| tt1334430 | Battlestar Galactica: Razor Flashbacks                               | 7.5    | 2007 |
| tt1488606 | Triple Frontier                                                      | 6.4    | 2019 |
| tt0117509 | Romeo + Juliet                                                       | 6.7    | 1996 |
| tt0870111 | Frost/Nixon                                                          | 7.7    | 2008 |
| tt7131622 | Once Upon a Time in... Hollywood                                     | 7.6    | 2019 |
| tt8760684 | Apollo 11                                                            | 8.1    | 2019 |
| tt6966692 | Green Book                                                           | 8.2    | 2018 |
| tt6146586 | John Wick: Chapter 3 - Parabellum                                    | 7.4    | 2019 |
| tt7984766 | The King                                                             | 7.2    | 2019 |
| tt6679794 | Outlaw King                                                          | 6.9    | 2018 |
| tt0432283 | Fantastic Mr. Fox                                                    | 7.9    | 2009 |
| tt0074851 | The Man Who Fell to Earth                                            | 6.6    | 1976 |
| tt9103932 | Greatest Events of WWII in Colour                                    | 8.7    | 2019 |
| tt1508238 | Apocalypse: La 2ème guerre mondiale                                  | 9.0    | 2009 |
| tt6763664 | The Haunting of Hill House                                           | 8.6    | 2018 |
| tt1956620 | Sex Tape                                                             | 5.1    | 2014 |
| tt0326429 | Das Wunder von Bern                                                  | 6.7    | 2003 |
| tt2471670 | Coldplay Live 2012                                                   | 8.7    | 2012 |
| tt3778644 | Solo: A Star Wars Story                                              | 6.9    | 2018 |
| tt0099938 | Kindergarten Cop                                                     | 6.2    | 1990 |
| tt6644200 | A Quiet Place                                                        | 7.5    | 2018 |
| tt0800325 | The Dirt                                                             | 6.9    | 2019 |
| tt2935510 | Ad Astra                                                             | 6.5    | 2019 |
| tt2527338 | Star Wars: Episode IX - The Rise of Skywalker                        | 6.5    | 2019 |
| tt1560220 | Zombieland: Double Tap                                               | 6.7    | 2019 |
| tt5180504 | The Witcher                                                          | 8.2    | 2019 |
| tt1846589 | Hunter Killer                                                        | 6.6    | 2018 |
| tt8579674 | 1917                                                                 | 8.2    | 2019 |
| tt7619858 | The Final Table                                                      | 7.6    | 2018 |
| tt7286456 | Joker                                                                | 8.4    | 2019 |
| tt8111088 | The Mandalorian                                                      | 8.7    | 2019 |
| tt6924650 | Midway                                                               | 6.7    | 2019 |
| tt0468492 | Gwoemul                                                              | 7.1    | 2006 |
| tt7653254 | Marriage Story                                                       | 7.9    | 2019 |
| tt9426852 | Taylor Swift: Reputation Stadium Tour                                | 8.3    | 2018 |
| tt0077416 | The Deer Hunter                                                      | 8.1    | 1978 |
| tt8946378 | Knives Out                                                           | 7.9    | 2019 |
| tt8820590 | T-34                                                                 | 6.7    | 2018 |
| tt1950186 | Ford v Ferrari                                                       | 8.1    | 2019 |
| tt0285333 | Alias                                                                | 7.6    | 2001 |
| tt0382992 | Stealth                                                              | 5.0    | 2005 |
| tt8936646 | Extraction                                                           | 6.7    | 2020 |
| tt0408306 | Munich                                                               | 7.5    | 2005 |
| tt0107206 | In the Line of Fire                                                  | 7.2    | 1993 |
| tt2069688 | World War II in Colour                                               | 8.7    | 2009 |
| tt2372162 | Orange Is the New Black                                              | 8.1    | 2013 |
| tt6048922 | Greyhound                                                            | 7.0    | 2020 |
| tt8367814 | The Gentlemen                                                        | 7.8    | 2019 |
| tt0436697 | The Queen                                                            | 7.3    | 2006 |
| tt0880578 | Untraceable                                                          | 6.2    | 2008 |
| tt0375912 | Layer Cake                                                           | 7.3    | 2004 |
| tt8503618 | Hamilton                                                             | 8.4    | 2020 |
| tt1727824 | Bohemian Rhapsody                                                    | 7.9    | 2018 |
| tt1559549 | Restrepo                                                             | 7.4    | 2010 |
| tt6723592 | Tenet                                                                | 7.3    | 2020 |
| tt3513498 | The Lego Movie 2: The Second Part                                    | 6.6    | 2019 |
| tt8332922 | A Quiet Place Part II                                                | 7.2    | 2020 |
| tt2191671 | Elementary                                                           | 7.9    | 2012 |
| tt2382320 | No Time to Die                                                       | 7.3    | 2021 |
+-----------+----------------------------------------------------------------------+--------+------+
